#gene_id	length
TRINITY_DN15794_c0_g1	861
TRINITY_DN5847_c0_g1	1855
TRINITY_DN28000_c0_g1	312
TRINITY_DN20064_c0_g1	1553
TRINITY_DN16152_c0_g1	1624
TRINITY_DN10534_c0_g1	223
TRINITY_DN18075_c0_g1	1174
TRINITY_DN29482_c0_g1	318
TRINITY_DN15652_c0_g2	1711
TRINITY_DN4003_c0_g1	1089
TRINITY_DN20617_c0_g1	2575
TRINITY_DN26770_c0_g1	310
TRINITY_DN4003_c0_g2	1050
TRINITY_DN13734_c0_g1	2144
TRINITY_DN11306_c0_g1	234
TRINITY_DN11306_c0_g2	236
TRINITY_DN23017_c0_g1	287
TRINITY_DN21650_c4_g1	332
TRINITY_DN7110_c0_g1	236
TRINITY_DN13744_c0_g1	764
TRINITY_DN30111_c0_g1	544
TRINITY_DN6965_c0_g2	445
TRINITY_DN21066_c0_g1	4537
TRINITY_DN30546_c0_g1	658
TRINITY_DN29980_c0_g1	779
TRINITY_DN415_c0_g1	794
TRINITY_DN2745_c0_g1	489
TRINITY_DN21506_c0_g1	2506
TRINITY_DN21506_c0_g3	1330
TRINITY_DN21506_c0_g2	763
TRINITY_DN19315_c0_g1	1616
TRINITY_DN7354_c0_g1	202
TRINITY_DN9413_c0_g1	256
TRINITY_DN18007_c0_g1	1585
TRINITY_DN9221_c0_g1	269
TRINITY_DN9221_c0_g2	214
TRINITY_DN19458_c1_g1	2114
TRINITY_DN3426_c1_g1	304
TRINITY_DN18731_c0_g1	2517
TRINITY_DN19021_c0_g1	1121
TRINITY_DN6731_c0_g1	3413
TRINITY_DN11513_c0_g1	423
TRINITY_DN14986_c0_g1	1668
TRINITY_DN24489_c0_g1	220
TRINITY_DN16347_c4_g1	285
TRINITY_DN9006_c0_g1	348
TRINITY_DN14573_c0_g1	1034
TRINITY_DN11196_c0_g1	376
TRINITY_DN3938_c0_g1	242
TRINITY_DN4127_c0_g1	741
TRINITY_DN8750_c0_g2	1082
TRINITY_DN26621_c0_g1	236
TRINITY_DN20962_c0_g1	3250
TRINITY_DN31852_c0_g1	203
TRINITY_DN21532_c4_g4	318
TRINITY_DN21532_c4_g3	3320
TRINITY_DN11756_c1_g1	205
TRINITY_DN14052_c0_g1	1519
TRINITY_DN17133_c0_g1	1123
TRINITY_DN17133_c0_g2	495
TRINITY_DN6467_c0_g1	754
TRINITY_DN17856_c0_g1	1568
TRINITY_DN19731_c0_g1	1816
TRINITY_DN21479_c1_g1	5134
TRINITY_DN16882_c0_g1	570
TRINITY_DN13180_c0_g2	1451
TRINITY_DN9722_c0_g1	304
TRINITY_DN32491_c0_g1	397
TRINITY_DN23516_c0_g1	840
TRINITY_DN3101_c0_g1	405
TRINITY_DN20820_c0_g1	2429
TRINITY_DN17961_c0_g1	1905
TRINITY_DN21525_c22_g1	610
TRINITY_DN21655_c4_g5	261
TRINITY_DN21655_c4_g1	233
TRINITY_DN20802_c0_g1	2799
TRINITY_DN21094_c0_g1	3321
TRINITY_DN21655_c4_g8	284
TRINITY_DN21094_c0_g2	627
TRINITY_DN12790_c0_g1	604
TRINITY_DN4864_c0_g1	211
TRINITY_DN4864_c0_g2	235
TRINITY_DN18568_c0_g2	1801
TRINITY_DN9462_c0_g2	410
TRINITY_DN17012_c0_g1	506
TRINITY_DN8769_c0_g2	584
TRINITY_DN6450_c0_g2	485
TRINITY_DN19807_c0_g5	499
TRINITY_DN19807_c0_g2	886
TRINITY_DN19807_c0_g1	618
TRINITY_DN7687_c0_g1	281
TRINITY_DN18892_c0_g1	973
TRINITY_DN18144_c6_g1	360
TRINITY_DN5179_c0_g1	214
TRINITY_DN5179_c0_g2	254
TRINITY_DN12066_c0_g1	1472
TRINITY_DN12066_c0_g2	1967
TRINITY_DN1032_c0_g1	987
TRINITY_DN10664_c0_g3	766
TRINITY_DN13752_c0_g1	1235
TRINITY_DN26586_c0_g1	303
TRINITY_DN12184_c1_g1	517
TRINITY_DN18891_c0_g10	282
TRINITY_DN18891_c0_g11	476
TRINITY_DN11875_c0_g3	269
TRINITY_DN15441_c0_g1	1047
TRINITY_DN13830_c0_g1	1139
TRINITY_DN21486_c0_g1	324
TRINITY_DN549_c0_g1	227
TRINITY_DN20103_c0_g1	3159
TRINITY_DN5587_c0_g1	302
TRINITY_DN18621_c0_g1	2316
TRINITY_DN15844_c0_g1	831
TRINITY_DN20981_c0_g1	2961
TRINITY_DN20506_c0_g1	2597
TRINITY_DN16466_c1_g2	355
TRINITY_DN16466_c1_g1	227
TRINITY_DN10002_c0_g1	1002
TRINITY_DN25018_c0_g1	315
TRINITY_DN12552_c0_g1	1557
TRINITY_DN16252_c0_g1	1439
TRINITY_DN12443_c0_g3	1800
TRINITY_DN13966_c0_g1	925
TRINITY_DN19388_c1_g1	226
TRINITY_DN29853_c0_g1	395
TRINITY_DN15641_c2_g1	213
TRINITY_DN9402_c0_g2	203
TRINITY_DN9377_c0_g1	423
TRINITY_DN12361_c0_g1	229
TRINITY_DN13671_c0_g1	423
TRINITY_DN9196_c0_g1	367
TRINITY_DN32027_c0_g1	509
TRINITY_DN20593_c0_g1	913
TRINITY_DN18790_c0_g1	2543
TRINITY_DN14308_c0_g1	1387
TRINITY_DN16334_c0_g1	1015
TRINITY_DN12592_c0_g1	1448
TRINITY_DN7332_c0_g1	784
TRINITY_DN12046_c0_g2	276
TRINITY_DN19748_c0_g1	3454
TRINITY_DN21664_c2_g1	317
TRINITY_DN21664_c2_g2	242
TRINITY_DN21664_c2_g3	311
TRINITY_DN9973_c0_g1	580
TRINITY_DN13544_c0_g1	335
TRINITY_DN30806_c0_g1	297
TRINITY_DN3602_c0_g2	1658
TRINITY_DN3602_c0_g1	1615
TRINITY_DN21627_c0_g1	6829
TRINITY_DN17706_c3_g1	1341
TRINITY_DN13262_c0_g1	1183
TRINITY_DN13262_c0_g2	2538
TRINITY_DN20166_c0_g1	3042
TRINITY_DN17783_c5_g14	306
TRINITY_DN8423_c0_g1	415
TRINITY_DN19080_c0_g1	1582
TRINITY_DN18696_c0_g4	664
TRINITY_DN18696_c0_g1	2277
TRINITY_DN17170_c0_g1	1232
TRINITY_DN21548_c2_g1	272
TRINITY_DN21548_c2_g3	2689
TRINITY_DN21548_c2_g2	218
TRINITY_DN21548_c2_g5	203
TRINITY_DN21548_c2_g4	203
TRINITY_DN17643_c0_g2	1430
TRINITY_DN17643_c0_g1	1750
TRINITY_DN20870_c7_g4	408
TRINITY_DN21926_c0_g1	571
TRINITY_DN20870_c7_g1	369
TRINITY_DN20870_c7_g3	227
TRINITY_DN20870_c7_g2	779
TRINITY_DN27549_c0_g1	537
TRINITY_DN8089_c0_g1	309
TRINITY_DN27154_c0_g1	312
TRINITY_DN8028_c0_g1	787
TRINITY_DN21522_c0_g1	283
TRINITY_DN12448_c0_g1	839
TRINITY_DN7402_c1_g4	278
TRINITY_DN7402_c1_g1	259
TRINITY_DN23491_c0_g1	1071
TRINITY_DN18056_c6_g1	1972
TRINITY_DN10934_c0_g2	391
TRINITY_DN24862_c0_g1	320
TRINITY_DN18712_c0_g1	1739
TRINITY_DN15825_c3_g1	327
TRINITY_DN17847_c0_g1	1569
TRINITY_DN14376_c2_g1	220
TRINITY_DN14376_c2_g3	205
TRINITY_DN14376_c2_g4	202
TRINITY_DN14376_c2_g5	205
TRINITY_DN21629_c9_g1	3612
TRINITY_DN4321_c0_g1	442
TRINITY_DN20683_c2_g1	752
TRINITY_DN25743_c0_g1	265
TRINITY_DN13628_c0_g1	960
TRINITY_DN5247_c0_g1	370
TRINITY_DN17319_c0_g1	2218
TRINITY_DN20180_c0_g1	2966
TRINITY_DN20657_c0_g1	2051
TRINITY_DN14247_c0_g1	1163
TRINITY_DN14709_c0_g1	1135
TRINITY_DN12381_c0_g2	242
TRINITY_DN12381_c0_g1	242
TRINITY_DN12615_c0_g1	890
TRINITY_DN20091_c0_g1	2603
TRINITY_DN17689_c0_g1	1055
TRINITY_DN16946_c0_g1	1135
TRINITY_DN17841_c0_g1	1976
TRINITY_DN116_c0_g1	2653
TRINITY_DN21642_c3_g3	261
TRINITY_DN21642_c3_g2	600
TRINITY_DN21642_c3_g1	216
TRINITY_DN18800_c0_g1	350
TRINITY_DN29133_c0_g1	320
TRINITY_DN21642_c3_g6	528
TRINITY_DN21642_c3_g5	218
TRINITY_DN21642_c3_g4	314
TRINITY_DN18853_c11_g3	394
TRINITY_DN18853_c11_g2	248
TRINITY_DN11713_c0_g3	233
TRINITY_DN37_c0_g2	589
TRINITY_DN37_c0_g1	637
TRINITY_DN19852_c0_g2	2009
TRINITY_DN14094_c0_g1	2159
TRINITY_DN1642_c0_g2	1070
TRINITY_DN12796_c0_g1	1392
TRINITY_DN10278_c0_g1	208
TRINITY_DN7949_c0_g2	417
TRINITY_DN6022_c0_g1	213
TRINITY_DN20605_c0_g1	2951
TRINITY_DN19762_c3_g1	321
TRINITY_DN18509_c1_g9	276
TRINITY_DN18509_c1_g8	217
TRINITY_DN14952_c0_g1	242
TRINITY_DN18509_c1_g5	595
TRINITY_DN18509_c1_g7	460
TRINITY_DN17176_c0_g1	1306
TRINITY_DN19989_c0_g1	2556
TRINITY_DN18285_c0_g1	1577
TRINITY_DN10550_c0_g1	674
TRINITY_DN10550_c0_g2	235
TRINITY_DN24113_c0_g1	338
TRINITY_DN18939_c0_g1	1301
TRINITY_DN18164_c0_g1	1145
TRINITY_DN21613_c2_g1	222
TRINITY_DN28930_c0_g1	342
TRINITY_DN31586_c0_g1	1329
TRINITY_DN19012_c0_g1	2451
TRINITY_DN29613_c0_g1	308
TRINITY_DN23024_c0_g1	453
TRINITY_DN12062_c1_g2	205
TRINITY_DN12062_c1_g1	203
TRINITY_DN21791_c0_g1	452
TRINITY_DN17429_c0_g1	1631
TRINITY_DN29023_c0_g1	417
TRINITY_DN16976_c0_g1	2226
TRINITY_DN4655_c0_g1	792
TRINITY_DN15603_c0_g1	1182
TRINITY_DN16290_c0_g1	1419
TRINITY_DN21569_c0_g1	6130
TRINITY_DN25612_c0_g1	470
TRINITY_DN7152_c0_g1	246
TRINITY_DN27472_c0_g1	325
TRINITY_DN14246_c0_g1	943
TRINITY_DN28874_c0_g1	207
TRINITY_DN21047_c6_g3	1092
TRINITY_DN4490_c0_g1	1861
TRINITY_DN4490_c0_g2	1578
TRINITY_DN13527_c0_g3	322
TRINITY_DN13527_c0_g2	457
TRINITY_DN3474_c0_g2	544
TRINITY_DN15755_c0_g1	1572
TRINITY_DN8530_c0_g2	448
TRINITY_DN13983_c0_g1	911
TRINITY_DN24597_c0_g1	209
TRINITY_DN19150_c0_g1	1799
TRINITY_DN16994_c0_g1	467
TRINITY_DN1622_c0_g1	3776
TRINITY_DN20330_c0_g1	2522
TRINITY_DN13009_c0_g1	223
TRINITY_DN10157_c0_g2	229
TRINITY_DN19033_c0_g1	1674
TRINITY_DN17328_c0_g1	1589
TRINITY_DN19530_c0_g1	2079
TRINITY_DN13871_c0_g1	864
TRINITY_DN19745_c0_g1	2389
TRINITY_DN28872_c0_g1	369
TRINITY_DN13813_c0_g1	1326
TRINITY_DN8575_c0_g1	1209
TRINITY_DN20882_c0_g1	386
TRINITY_DN10485_c0_g1	556
TRINITY_DN7961_c0_g1	1435
TRINITY_DN30869_c0_g1	307
TRINITY_DN14639_c0_g1	1798
TRINITY_DN10784_c0_g1	991
TRINITY_DN12832_c0_g1	1300
TRINITY_DN21870_c0_g1	1613
TRINITY_DN18694_c0_g1	1298
TRINITY_DN11641_c0_g2	263
TRINITY_DN11641_c0_g1	230
TRINITY_DN15921_c0_g1	1209
TRINITY_DN19653_c1_g1	3017
TRINITY_DN6844_c0_g1	1808
TRINITY_DN6844_c0_g2	1640
TRINITY_DN6844_c0_g3	1469
TRINITY_DN14313_c0_g1	428
TRINITY_DN14313_c0_g2	427
TRINITY_DN11856_c0_g1	296
TRINITY_DN30148_c0_g1	239
TRINITY_DN19509_c0_g1	1409
TRINITY_DN19509_c0_g2	1044
TRINITY_DN21543_c5_g19	221
TRINITY_DN31705_c0_g1	409
TRINITY_DN21543_c5_g13	298
TRINITY_DN5953_c0_g1	466
TRINITY_DN5953_c0_g2	505
TRINITY_DN21543_c5_g10	243
TRINITY_DN21543_c5_g15	212
TRINITY_DN3068_c0_g1	209
TRINITY_DN17241_c0_g2	1848
TRINITY_DN12600_c0_g1	1134
TRINITY_DN12454_c0_g1	1753
TRINITY_DN14646_c0_g1	1118
TRINITY_DN31421_c0_g1	233
TRINITY_DN8332_c0_g2	211
TRINITY_DN14121_c0_g1	1180
TRINITY_DN18717_c0_g1	2107
TRINITY_DN19056_c0_g1	2598
TRINITY_DN27601_c0_g1	234
TRINITY_DN16852_c1_g2	343
TRINITY_DN16852_c1_g1	439
TRINITY_DN32987_c0_g1	651
TRINITY_DN5741_c0_g2	241
TRINITY_DN10156_c0_g1	654
TRINITY_DN16391_c0_g1	339
TRINITY_DN19557_c1_g1	393
TRINITY_DN30561_c0_g1	314
TRINITY_DN11045_c0_g1	227
TRINITY_DN5459_c0_g1	236
TRINITY_DN28258_c0_g1	1078
TRINITY_DN31782_c0_g1	321
TRINITY_DN29877_c0_g1	370
TRINITY_DN751_c0_g1	518
TRINITY_DN813_c0_g1	257
TRINITY_DN21412_c0_g1	5382
TRINITY_DN8497_c0_g1	1608
TRINITY_DN13038_c0_g1	451
TRINITY_DN11393_c0_g1	327
TRINITY_DN25889_c0_g1	442
TRINITY_DN26254_c0_g1	214
TRINITY_DN10920_c0_g1	318
TRINITY_DN21697_c0_g1	1678
TRINITY_DN13261_c0_g1	761
TRINITY_DN19646_c1_g1	2010
TRINITY_DN28628_c0_g1	263
TRINITY_DN2705_c0_g2	544
TRINITY_DN16914_c0_g1	1839
TRINITY_DN20312_c4_g3	566
TRINITY_DN20312_c4_g2	365
TRINITY_DN20312_c4_g1	2726
TRINITY_DN21656_c4_g3	310
TRINITY_DN20446_c12_g13	2447
TRINITY_DN20446_c12_g12	262
TRINITY_DN20446_c12_g11	617
TRINITY_DN20446_c12_g10	560
TRINITY_DN20446_c12_g14	276
TRINITY_DN5831_c1_g2	229
TRINITY_DN19559_c0_g1	575
TRINITY_DN17572_c0_g1	1417
TRINITY_DN7392_c0_g1	234
TRINITY_DN31440_c0_g1	211
TRINITY_DN7392_c0_g2	234
TRINITY_DN11773_c0_g1	858
TRINITY_DN14426_c1_g1	827
TRINITY_DN6605_c0_g3	214
TRINITY_DN2715_c0_g1	791
TRINITY_DN16225_c0_g1	1373
TRINITY_DN23039_c0_g1	366
TRINITY_DN21288_c0_g1	3906
TRINITY_DN17285_c1_g3	250
TRINITY_DN17285_c1_g2	664
TRINITY_DN17285_c1_g1	258
TRINITY_DN26598_c0_g1	239
TRINITY_DN17285_c1_g4	213
TRINITY_DN17717_c0_g1	1412
TRINITY_DN12817_c0_g1	222
TRINITY_DN16382_c0_g1	2335
TRINITY_DN15612_c0_g1	986
TRINITY_DN16495_c0_g1	687
TRINITY_DN11376_c0_g1	1039
TRINITY_DN7901_c0_g2	397
TRINITY_DN7901_c0_g1	496
TRINITY_DN13068_c1_g1	308
TRINITY_DN18746_c6_g3	208
TRINITY_DN18746_c6_g2	204
TRINITY_DN18746_c6_g5	284
TRINITY_DN6677_c0_g1	429
TRINITY_DN18746_c6_g7	283
TRINITY_DN18746_c6_g6	217
TRINITY_DN3031_c0_g1	239
TRINITY_DN10785_c0_g1	1153
TRINITY_DN27609_c0_g1	217
TRINITY_DN21557_c3_g1	2291
TRINITY_DN11597_c0_g1	654
TRINITY_DN21012_c0_g1	4925
TRINITY_DN17111_c0_g1	1110
TRINITY_DN24368_c0_g1	214
TRINITY_DN25767_c0_g1	311
TRINITY_DN14085_c0_g1	906
TRINITY_DN18857_c0_g1	1796
TRINITY_DN17788_c0_g1	1395
TRINITY_DN17051_c0_g1	1119
TRINITY_DN5618_c0_g1	302
TRINITY_DN14184_c0_g1	2460
TRINITY_DN4599_c0_g1	671
TRINITY_DN6889_c0_g1	1296
TRINITY_DN2203_c0_g1	308
TRINITY_DN15623_c0_g1	1094
TRINITY_DN7211_c0_g2	397
TRINITY_DN7211_c0_g1	432
TRINITY_DN14906_c0_g1	969
TRINITY_DN28191_c1_g1	404
TRINITY_DN12202_c1_g2	229
TRINITY_DN20295_c10_g1	352
TRINITY_DN6005_c0_g1	613
TRINITY_DN5168_c0_g1	809
TRINITY_DN15078_c0_g2	872
TRINITY_DN3336_c0_g1	464
TRINITY_DN11839_c0_g1	1388
TRINITY_DN23876_c0_g1	210
TRINITY_DN6833_c0_g1	669
TRINITY_DN4078_c0_g2	562
TRINITY_DN4078_c0_g1	298
TRINITY_DN10903_c0_g1	947
TRINITY_DN32008_c0_g1	333
TRINITY_DN10254_c0_g1	511
TRINITY_DN8934_c0_g1	1326
TRINITY_DN13301_c0_g1	1517
TRINITY_DN19752_c0_g1	2653
TRINITY_DN20967_c1_g11	914
TRINITY_DN30701_c0_g1	233
TRINITY_DN6138_c0_g1	487
TRINITY_DN9484_c0_g1	260
TRINITY_DN25646_c0_g1	623
TRINITY_DN9422_c0_g1	378
TRINITY_DN20003_c0_g1	2264
TRINITY_DN27468_c0_g1	422
TRINITY_DN20676_c4_g1	1867
TRINITY_DN18056_c2_g1	320
TRINITY_DN18583_c0_g1	2536
TRINITY_DN20550_c2_g1	2218
TRINITY_DN1657_c0_g1	517
TRINITY_DN20550_c2_g2	364
TRINITY_DN14134_c0_g1	1418
TRINITY_DN21646_c12_g1	204
TRINITY_DN27938_c0_g1	605
TRINITY_DN17872_c0_g1	1598
TRINITY_DN8501_c0_g1	554
TRINITY_DN19050_c0_g1	1463
TRINITY_DN31139_c0_g1	310
TRINITY_DN25946_c0_g1	233
TRINITY_DN9560_c0_g1	201
TRINITY_DN5454_c0_g1	582
TRINITY_DN12823_c0_g1	935
TRINITY_DN25430_c0_g1	1898
TRINITY_DN21543_c5_g5	207
TRINITY_DN21543_c5_g4	206
TRINITY_DN7047_c0_g1	295
TRINITY_DN20907_c0_g1	3013
TRINITY_DN21483_c1_g2	285
TRINITY_DN7813_c0_g1	329
TRINITY_DN21483_c1_g1	297
TRINITY_DN17167_c0_g1	1032
TRINITY_DN2483_c0_g1	921
TRINITY_DN29274_c0_g1	250
TRINITY_DN2699_c0_g1	1482
TRINITY_DN24088_c0_g1	306
TRINITY_DN20284_c11_g4	209
TRINITY_DN20284_c11_g5	1107
TRINITY_DN17503_c0_g1	1619
TRINITY_DN20284_c11_g3	1316
TRINITY_DN984_c0_g1	221
TRINITY_DN19716_c0_g1	2385
TRINITY_DN21263_c0_g2	3165
TRINITY_DN14720_c0_g1	1607
TRINITY_DN10690_c0_g1	1331
TRINITY_DN28755_c0_g1	521
TRINITY_DN28527_c0_g1	390
TRINITY_DN19143_c5_g5	228
TRINITY_DN19143_c5_g6	203
TRINITY_DN28527_c0_g2	342
TRINITY_DN19143_c5_g1	211
TRINITY_DN19143_c5_g2	396
TRINITY_DN22016_c0_g1	404
TRINITY_DN19584_c5_g2	1674
TRINITY_DN19584_c5_g1	2232
TRINITY_DN19143_c5_g9	248
TRINITY_DN6189_c0_g2	307
TRINITY_DN16093_c1_g1	1441
TRINITY_DN10987_c0_g4	211
TRINITY_DN11108_c0_g1	980
TRINITY_DN28016_c0_g1	761
TRINITY_DN10987_c0_g2	254
TRINITY_DN10987_c0_g3	254
TRINITY_DN17352_c0_g1	268
TRINITY_DN17352_c0_g2	1572
TRINITY_DN18562_c0_g1	2063
TRINITY_DN9059_c1_g1	425
TRINITY_DN19440_c3_g1	2087
TRINITY_DN4783_c0_g1	345
TRINITY_DN29038_c0_g1	331
TRINITY_DN21292_c0_g1	660
TRINITY_DN20429_c0_g1	888
TRINITY_DN14584_c0_g1	1213
TRINITY_DN10406_c0_g2	1207
TRINITY_DN26392_c0_g1	350
TRINITY_DN12417_c0_g1	3799
TRINITY_DN20825_c0_g1	3104
TRINITY_DN31268_c0_g1	289
TRINITY_DN19185_c1_g1	1188
TRINITY_DN20669_c5_g7	523
TRINITY_DN4397_c0_g1	1262
TRINITY_DN20669_c5_g5	219
TRINITY_DN20669_c5_g4	208
TRINITY_DN20669_c5_g3	395
TRINITY_DN20669_c5_g1	407
TRINITY_DN16301_c2_g1	655
TRINITY_DN10004_c0_g2	1070
TRINITY_DN10004_c0_g3	1027
TRINITY_DN20669_c5_g9	257
TRINITY_DN10004_c0_g1	1151
TRINITY_DN24840_c0_g1	297
TRINITY_DN19500_c4_g1	314
TRINITY_DN19500_c4_g2	216
TRINITY_DN21338_c2_g2	240
TRINITY_DN17896_c0_g1	2680
TRINITY_DN17292_c3_g1	444
TRINITY_DN8582_c0_g2	247
TRINITY_DN25519_c0_g1	315
TRINITY_DN15941_c0_g1	941
TRINITY_DN25929_c0_g1	563
TRINITY_DN6773_c0_g1	1013
TRINITY_DN10866_c0_g1	2249
TRINITY_DN13795_c2_g2	248
TRINITY_DN22620_c0_g1	224
TRINITY_DN8057_c0_g1	827
TRINITY_DN28291_c0_g1	417
TRINITY_DN18639_c0_g1	3629
TRINITY_DN16446_c0_g1	2147
TRINITY_DN6546_c0_g1	721
TRINITY_DN13746_c0_g1	1047
TRINITY_DN21644_c3_g9	259
TRINITY_DN21644_c3_g8	222
TRINITY_DN21644_c3_g1	223
TRINITY_DN21644_c3_g3	262
TRINITY_DN21644_c3_g2	290
TRINITY_DN21644_c3_g5	217
TRINITY_DN21644_c3_g7	666
TRINITY_DN21644_c3_g6	208
TRINITY_DN14213_c0_g1	1538
TRINITY_DN32610_c0_g1	399
TRINITY_DN10991_c1_g1	851
TRINITY_DN23418_c0_g1	514
TRINITY_DN24394_c0_g1	290
TRINITY_DN19055_c3_g8	225
TRINITY_DN18724_c0_g9	250
TRINITY_DN18724_c0_g8	483
TRINITY_DN19055_c3_g2	237
TRINITY_DN18724_c0_g6	232
TRINITY_DN18724_c0_g5	206
TRINITY_DN18724_c0_g4	211
TRINITY_DN19055_c3_g6	354
TRINITY_DN18724_c0_g2	208
TRINITY_DN18724_c0_g1	204
TRINITY_DN19790_c3_g1	3648
TRINITY_DN18646_c0_g1	2524
TRINITY_DN32032_c0_g1	204
TRINITY_DN29774_c0_g1	224
TRINITY_DN14454_c0_g1	2066
TRINITY_DN15586_c0_g1	1374
TRINITY_DN15238_c0_g1	455
TRINITY_DN21669_c15_g21	238
TRINITY_DN21669_c15_g25	211
TRINITY_DN21669_c15_g24	210
TRINITY_DN13805_c0_g1	945
TRINITY_DN32810_c0_g1	510
TRINITY_DN12308_c0_g1	936
TRINITY_DN1602_c0_g1	537
TRINITY_DN8555_c0_g1	214
TRINITY_DN21666_c10_g1	265
TRINITY_DN4139_c0_g1	537
TRINITY_DN15307_c0_g2	1933
TRINITY_DN27456_c0_g1	2823
TRINITY_DN58_c0_g1	776
TRINITY_DN14766_c0_g1	775
TRINITY_DN18809_c0_g1	2286
TRINITY_DN21507_c0_g1	206
TRINITY_DN11811_c0_g1	997
TRINITY_DN21507_c0_g3	216
TRINITY_DN29676_c0_g1	307
TRINITY_DN4145_c0_g1	432
TRINITY_DN16030_c0_g1	1467
TRINITY_DN7895_c0_g1	856
TRINITY_DN9094_c0_g1	203
TRINITY_DN32683_c0_g1	423
TRINITY_DN13216_c0_g1	1899
TRINITY_DN17804_c0_g1	748
TRINITY_DN3685_c0_g1	299
TRINITY_DN3685_c0_g2	237
TRINITY_DN17321_c0_g1	1916
TRINITY_DN3729_c0_g1	288
TRINITY_DN1500_c0_g1	405
TRINITY_DN12329_c0_g1	2043
TRINITY_DN15907_c1_g3	206
TRINITY_DN3567_c0_g1	242
TRINITY_DN14976_c0_g1	1511
TRINITY_DN3240_c0_g1	271
TRINITY_DN24707_c0_g1	374
TRINITY_DN14650_c0_g1	781
TRINITY_DN15907_c1_g8	250
TRINITY_DN17184_c0_g1	275
TRINITY_DN21027_c10_g1	1012
TRINITY_DN8983_c0_g1	1066
TRINITY_DN8983_c0_g2	1029
TRINITY_DN16218_c1_g1	3171
TRINITY_DN21104_c4_g1	207
TRINITY_DN30796_c0_g1	420
TRINITY_DN17331_c0_g1	1967
TRINITY_DN19837_c0_g1	751
TRINITY_DN12953_c0_g1	241
TRINITY_DN12953_c0_g3	242
TRINITY_DN12953_c0_g2	232
TRINITY_DN15477_c0_g1	927
TRINITY_DN29204_c0_g1	308
TRINITY_DN4579_c0_g1	265
TRINITY_DN19551_c0_g1	2495
TRINITY_DN8266_c0_g1	410
TRINITY_DN947_c0_g1	863
TRINITY_DN21640_c5_g3	287
TRINITY_DN21640_c5_g2	360
TRINITY_DN21640_c5_g1	311
TRINITY_DN6747_c0_g1	613
TRINITY_DN10344_c0_g3	221
TRINITY_DN10344_c0_g2	366
TRINITY_DN17045_c0_g1	2158
TRINITY_DN28189_c0_g1	314
TRINITY_DN8842_c0_g1	355
TRINITY_DN17032_c0_g1	1904
TRINITY_DN2361_c0_g2	2253
TRINITY_DN10599_c0_g1	332
TRINITY_DN10599_c0_g3	339
TRINITY_DN20849_c0_g1	1688
TRINITY_DN19519_c4_g1	840
TRINITY_DN26077_c0_g1	410
TRINITY_DN11625_c0_g1	1438
TRINITY_DN7031_c0_g3	229
TRINITY_DN7031_c0_g1	213
TRINITY_DN21065_c0_g2	2210
TRINITY_DN10400_c0_g2	253
TRINITY_DN10400_c0_g1	254
TRINITY_DN11417_c0_g1	211
TRINITY_DN20157_c0_g1	5277
TRINITY_DN723_c0_g1	501
TRINITY_DN21142_c0_g1	3873
TRINITY_DN4496_c0_g1	1482
TRINITY_DN18876_c2_g1	270
TRINITY_DN21161_c1_g2	1955
TRINITY_DN5227_c0_g1	349
TRINITY_DN19096_c0_g1	1527
TRINITY_DN15187_c0_g1	1320
TRINITY_DN12063_c1_g1	253
TRINITY_DN28103_c0_g1	274
TRINITY_DN18190_c1_g1	848
TRINITY_DN19379_c0_g1	1846
TRINITY_DN4790_c0_g2	253
TRINITY_DN4790_c0_g3	203
TRINITY_DN7493_c0_g1	662
TRINITY_DN13934_c0_g1	805
TRINITY_DN33232_c0_g1	290
TRINITY_DN3113_c0_g1	248
TRINITY_DN13031_c0_g3	329
TRINITY_DN13031_c0_g2	383
TRINITY_DN13031_c0_g1	259
TRINITY_DN20743_c0_g2	1257
TRINITY_DN15448_c0_g1	1867
TRINITY_DN10462_c0_g2	348
TRINITY_DN10462_c0_g1	232
TRINITY_DN2028_c0_g1	415
TRINITY_DN15956_c0_g1	1455
TRINITY_DN20477_c0_g2	2732
TRINITY_DN21239_c7_g1	216
TRINITY_DN21573_c0_g1	1388
TRINITY_DN7534_c0_g1	252
TRINITY_DN21239_c7_g2	240
TRINITY_DN26387_c0_g1	477
TRINITY_DN16285_c2_g11	880
TRINITY_DN16285_c2_g10	210
TRINITY_DN16868_c0_g1	2052
TRINITY_DN16285_c2_g15	276
TRINITY_DN16285_c2_g14	339
TRINITY_DN14215_c0_g1	1294
TRINITY_DN2292_c0_g2	365
TRINITY_DN18120_c0_g1	1970
TRINITY_DN20201_c0_g1	1872
TRINITY_DN17748_c0_g1	1693
TRINITY_DN17497_c0_g1	1462
TRINITY_DN15831_c0_g1	724
TRINITY_DN11025_c0_g1	437
TRINITY_DN10142_c0_g1	2643
TRINITY_DN6306_c0_g1	256
TRINITY_DN6306_c0_g2	242
TRINITY_DN17277_c0_g2	219
TRINITY_DN17277_c0_g1	244
TRINITY_DN3128_c0_g1	229
TRINITY_DN8474_c0_g1	866
TRINITY_DN8869_c0_g2	842
TRINITY_DN8384_c0_g1	265
TRINITY_DN6042_c0_g1	257
TRINITY_DN16610_c0_g1	2258
TRINITY_DN14921_c0_g1	1120
TRINITY_DN9493_c0_g1	1688
TRINITY_DN19993_c13_g1	1772
TRINITY_DN19993_c13_g3	764
TRINITY_DN19993_c13_g2	203
